id,year
17105,1993
12680,1987
1545,2001
15649,2005
3222,2010
6017,2005
18870,2000
18825,2004
17979,2005
7464,2000
8841,1998
14380,2002
10520,1992
780,1985
19226,1986
4831,2003
1566,1990
4658,1988
13673,2000
2098,1998
4043,2003
7538,1998
12362,1992
3771,2001
16155,2005
11177,1997
5721,1996
10424,2003
16107,1994
17632,1988
18761,2001
19979,2004
16252,1986
818,1997
16816,1997
14286,2005
13845,1994
5545,1996
13231,1991
491,2000
2816,1985
17581,1986
19829,2004
2408,1994
7904,2004
18595,1995
10273,2005
5415,1996
159,1995
16625,2005
12022,2004
2244,1996
12222,2005
12713,2003
594,1989
11989,1996
8969,1987
9000,2001
13835,2004
9688,1990
18671,1989
3547,1986
12325,2004
9339,2004
8096,2000
10753,2004
14625,1989
13798,2009
501,2004
745,2003
18074,2003
4712,2004
10019,2004
15498,2005
10576,2002
14706,2002
14321,2003
18414,2004
10681,1985
4642,1987
9751,1997
10766,1990
16095,1995
10416,1989
691,2001
14083,1989
15078,2003
18754,2003
4129,2002
11805,1997
2800,2004
18004,2002
17120,2001
13704,1995
5828,2003
835,1991
3664,1989
16463,2004
17102,1986
1961,1997
8819,2000
13901,2004
5651,2004
355,1989
5905,2003
17670,1999
11411,2006
1398,2005
5581,1997
19676,1990
5726,1989
3354,1988
7045,2004
13233,2003
2049,2000
6488,1988
8386,1998
19752,2003
7783,2007
14839,2005
134,1986
8170,2000
11950,2005
18687,1987
14246,2001
15121,1999
3932,1998
19149,2003
16297,1989
3861,2004
3999,2004
3571,2003
4151,2004
15058,1998
17777,2004
4512,1994
3679,2006
19870,2003
8656,1999
1242,2002
8108,2008
2266,1996
7571,1990
13601,1990
13982,2002
2488,2001
18320,1984
9738,1987
7814,1995
12845,2004
8898,1985
19461,2001
3690,1991
5443,1985
7020,1994
14667,2000
12716,2000
11882,2004
2732,2001
1381,2011
7300,2002
1236,2001
7102,2004
6522,2000
5996,2002
8493,1991
15947,2001
2789,2003
476,2003
4765,2002
19412,2002
9600,2004
13316,1990
11801,2002
676,1986
6410,1988
5802,1992
5858,2003
17246,1999
12442,2005
7808,2003
5591,2003
6381,2004
4680,1989
18739,2005
3702,2003
4283,1995
8729,1997
8761,1988
6535,2004
3482,1992
12312,2006
3955,2006
13597,1988
19838,2003
2559,2003
477,1991
5897,2002
15376,2000
14857,2005
4648,2004
14051,1988
5823,1987
8790,2004
16770,2001
11292,2004
14255,2000
2213,2002
9031,1988
15110,1986
13644,2009
19615,2004
14511,1994
16487,2002
19465,2004
5917,2010
4144,1993
8797,2002
9005,2003
1077,1992
6986,1995
10218,1994
12516,1991
15892,1999
11670,2001
6466,2005
5947,1996
2836,1988
9086,1991
1779,2003
7537,1993
9846,1997
9840,2005
10955,1995
5566,2002
13765,1989
14948,2002
5584,2001
6768,2002
1807,2000
9411,2005
2749,2004
8548,2004
7885,1990
14124,2002
7993,2005
6671,1990
18500,1989
12023,1998
1229,1988
10351,1991
5625,2001
11880,1990
10486,1985
8739,2003
13460,2009
19289,1989
3724,1985
13151,2002
12305,1994
9580,1997
8426,2004
1076,1993
4041,1985
16208,1989
8540,2011
14756,2003
6493,1998
13505,2005
10421,2004
5449,1985
9459,2006
16744,1997
14752,2005
18729,1990
2917,1984
18579,1997
7202,2004
9219,1996
6859,2002
13971,2003
14109,1999
9019,2002
10680,1984
609,1986
10479,1999
6634,2005
4341,1999
9640,1999
16136,1998
14608,2002
10960,2004
17352,2005
7259,2005
4906,1997
8200,2006
18280,1985
15810,2003
8010,1988
17492,2004
3055,1991
4826,1996
7183,1997
15506,1987
793,2004
8542,2000
13606,1983
11415,2004
18021,2004
9910,2004
4998,2004
18328,2007
1070,2004
13239,1999
5434,2000
19410,2011
10000,2005
14871,1992
2429,2005
1015,1990
10031,2005
17652,2005
12802,1988
16353,1993
13134,1996
13122,1984
8251,2005
171,1995
4328,2002
11288,2003
1603,1990
15641,1995
7716,1996
3330,2003
6988,2000
1623,1998
19633,2003
16192,2003
13207,2004
11757,1996
2551,1981
838,1994
13025,1987
13579,1987
1374,1999
1434,2003
16884,2004
18542,1988
9550,2002
12293,2007
18527,1986
4031,2001
5736,1994
16121,1993
2502,1990
15668,2003
12032,1998
9991,1992
3395,2003
11424,1992
3665,2003
1411,1988
891,1999
13442,1985
14801,2006
14651,1991
8672,2003
18193,1998
15345,1994
19583,1996
15328,2001
1331,2005
9815,2010
3125,1986
1430,2003
15916,2007
8634,2002
13220,1988
13464,1992
18119,1990
4308,1997
13703,2002
1038,1988
18942,2009
7348,2004
3613,1989
15028,2005
18632,2006
19390,1994
15450,2004
3000,1986
3447,1999
9220,2004
80,1987
19916,2005
12640,2004
13591,2004
16915,2000
7114,2003
11429,1985
16165,2003
1031,2005
12634,2004
6803,1986
6046,1994
14949,1990
15059,1998
11013,1984
16007,2004
16687,1992
18575,2007
1120,2002
2926,1986
3318,2004
5869,2004
8918,1998
15601,1983
2435,2005
3383,1997
12684,1991
10203,2000
13970,1996
19605,2004
11712,2001
5334,1991
7229,2003
527,2001
4188,1989
13241,1993
14273,1989
17165,2002
18613,1985
18563,2003
10524,2005
3617,2001
7743,1996
8401,1987
6572,1991
17402,2004
12472,1988
6823,1992
16535,1991
12065,2004
8948,2004
4379,1989
2056,2004
1223,2003
419,2000
19984,1988
16502,1998
18207,1986
19932,1994
9873,1987
19604,2003
7647,1989
18971,2006
8663,1993
8895,2005
365,2003
17214,1993
6101,1995
16821,1991
18719,2004
14671,1998
13455,1990
6170,2002
16858,1989
15259,2006
11572,2003
10734,2000
14466,1996
14304,2001
19282,2004
6135,1995
19765,1985
15746,2005
9017,1992
7960,2006
19099,2003
7380,2011
18412,1996
14402,1994
13027,1987
16430,1990
6304,2000
16644,2001
14489,1990
15820,1987
17797,2005
367,2002
329,2003
8514,2004
8648,2005
17575,1991
694,2002
19479,2005
17712,2004
506,2003
10292,1993
6851,1997
7827,2002
11664,2002
17614,2004
14351,1987
1555,2002
8728,1985
10946,1998
7541,2006
18747,1991
19680,2002
17024,1995
13420,2000
19859,1990
5011,2004
19520,1991
12454,2003
18453,1996
9960,1996
18407,1987
6267,2004
14319,2004
2644,2000
13348,1987
11627,2007
5997,2000
4737,2011
2915,2003
3825,1997
16233,1999
801,2005
12368,2001
1914,2002
4182,2008
9542,2001
12681,1985
9741,2005
5262,2008
1172,2004
18588,1985
8682,2004
12315,2002
8818,2006
19108,2003
507,2004
7686,2006
3035,2006
9465,2009
18093,1986
830,1985
19621,1997
3891,1991
7773,2002
5274,2000
381,1995
9076,1995
17758,1993
5663,1992
19709,2004
13475,1996
9860,1989
18837,1998
19820,1995
1080,1993
15412,1996
8175,2001
7151,2003
2364,1997
15639,2001
1592,2001
12952,2006
9795,2002
18286,2001
472,1996
11485,2003
13733,2004
12654,1994
19168,2000
14127,1986
4901,2003
16494,1996
10875,2003
9561,2000
8723,2002
12690,1999
1534,2003
12464,2001
7181,1999
11227,1997
14085,2002
18111,1989
7063,1988
13155,2001
3454,2005
11047,1998
18112,2005
7967,1998
1376,2011
15662,2005
15527,2006
3279,2004
8556,2008
16908,2003
2050,2002
13179,1992
7614,2004
16008,1986
9125,2000
12637,2003
13285,1999
19351,2004
4086,1999
2969,2003
15988,2003
3855,2005
11199,2005
5712,2005
3915,1995
18174,1999
13407,2002
13430,1986
14182,2001
1713,2006
2972,2000
7565,2002
49,1988
8719,1992
16120,1990
17780,2006
8932,2005
7192,1995
7168,2004
741,2003
4899,2003
6951,1995
1792,1985
940,1994
14781,2006
4923,1987
17433,2000
1597,2003
18326,1993
8249,1984
5089,1994
15265,2003
18850,1988
15644,1994
6707,2005
3808,2004
16855,2001
4104,1996
1261,1986
9802,2002
10700,1985
16269,2005
96,1989
8219,1988
3127,1994
18448,1994
7158,1999
15733,2005
9119,1992
2620,2001
3881,1990
17142,1984
11766,2004
19825,1990
16841,1998
631,2001
991,1987
18239,2004
6093,2001
3080,1998
12596,2004
3120,2005
12258,2000
9002,2004
3424,2001
8310,1995
4135,2000
19525,2005
8897,2002
5431,1988
18359,2005
18630,1988
11122,1988
12882,2004
3559,2004
19066,2005
10100,2004
2642,2005
11563,1998
3492,2004
18009,1998
17457,1992
6181,1986
14799,2003
35,2001
12210,2005
14576,2003
4522,2002
7199,2004
9494,1989
8833,2004
18149,2003
15440,1978
17125,2005
14377,1994
6628,1988
15080,1993
11860,2001
10457,2002
19509,2000
13117,2002
14032,2005
13007,1994
11131,1994
6740,2000
14117,2004
4723,1998
12724,2001
12414,2000
16374,1999
2128,2001
14631,2005
18095,2000
8575,2001
14935,2004
7264,1992
1674,1988
17667,2005
8681,2003
2672,2005
16280,2004
356,1986
15146,2005
6514,2007
19367,2005
9425,2005
10136,1993
12394,2005
16177,2004
8411,2004
1490,2010
13933,2000
14055,1995
12727,2005
7297,2004
18105,1993
11806,2004
14976,2002
6575,2006
12201,2002
8407,2003
269,2005
8017,1987
4838,2000
3086,1992
1923,1998
14776,2004
9332,2002
16054,2005
880,1991
175,2005
15291,2002
12507,1989
5804,1998
1797,1992
9012,2003
16196,2003
2596,1994
1269,1989
11547,1992
13978,2003
18835,2005
9404,1993
10637,1992
19137,2008
13026,1989
4927,2003
6686,2003
19857,2004
9158,1987
7586,2002
2937,2000
12377,2002
17719,2004
14024,1988
14200,1992
16518,2000
16002,2002
10557,2003
19404,1990
3729,2004
4035,2004
13968,2005
6095,1993
4271,2005
8700,2004
4375,1997
7398,1986
10565,1989
3458,2006
12821,2005
5417,1996
3565,1994
9290,2002
17384,1993
13581,1994
11653,2003
15131,2000
13042,2003
4165,1994
3569,2005
11126,1985
2940,2000
18889,2011
12263,2002
14709,2003
3106,1988
1633,2005
19263,2004
17027,2005
15081,2001
7984,2006
13232,1989
6567,2006
766,2006
18281,1985
18967,1985
15148,1996
19627,1992
9071,2001
16931,1983
4844,2003
14433,1986
13596,2003
6854,1991
14846,1994
8733,1997
14778,1988
12010,2001
14479,1986
9312,1999
14481,2003
1155,2003
1970,2005
14322,2004
3077,1988
4683,1985
15216,1992
2217,1999
9166,1997
8151,1995
7149,1988
9735,1993
5816,2005
10046,2004
6448,2004
15546,1988
1903,2004
11850,1990
13906,1990
17055,2003
8650,2004
9270,1987
12546,1997
13045,1987
3910,2003
10127,1988
14974,1989
17243,2003
12693,1993
15454,2004
2563,2004
12820,1998
3159,2004
19631,1984
3356,2004
226,2004
1100,2001
9975,2003
8812,2002
19172,1997
3353,2001
1215,1991
2577,2002
10519,2003
10903,1987
17969,1998
10437,1991
16852,1988
3970,1993
10871,1999
1897,1989
10159,1994
2347,2006
9294,1997
7358,1998
16565,2001
6866,1990
9350,1989
10295,1996
17595,2003
10767,1994
12894,1988
6839,2005
4645,2004
5173,1986
10900,1997
10526,1998
15425,1999
534,1996
376,1994
18198,1987
9788,2002
595,2005
8410,1990
14495,2002
2417,2004
7442,2002
12011,1997
2719,1998
4400,2000
7767,1999
18430,1987
19681,2001
1432,1994
16462,2004
18708,2002
9087,2002
10453,1997
10395,1991
10277,1987
3787,1997
14092,2001
18150,2000
13293,1985
15368,2005
8928,2004
1446,1996
9940,2004
12069,1995
13959,1991
10563,1994
1094,1986
11581,2005
3268,2002
16041,1989
6690,2004
1083,1996
2663,1992
4319,2005
6600,1999
5377,1985
9009,1994
16981,1986
14995,2004
13761,1993
9964,1987
1870,2000
11579,2002
17499,1997
1021,1992
4220,1990
6974,2003
9150,2005
9801,1991
4787,2003
9596,1991
11107,1992
8500,2000
8453,2003
131,2002
15242,2007
13850,2003
7661,2005
18229,1992
15636,2001
12996,1993
19957,1991
12159,1997
18860,2005
6577,2005
3261,2000
2168,2001
11951,1998
17395,1996
1556,1991
8396,1998
17839,1985
13994,1995
6832,1994
545,1994
10878,1994
12730,2005
17584,1992
5065,2003
10124,2003
11995,2001
8903,2005
7517,2005
2814,2009
18481,1994
7017,1998
2656,2001
4809,1997
13651,1996
1359,2004
13470,1992
5033,2004
19652,1985
9675,2004
14741,2004
18012,2000
11091,2004
14575,2002
12650,2004
10774,1986
11071,2002
5696,2007
16042,1999
17698,2001
6479,1998
461,1984
12787,2004
1551,1989
2909,2003
7105,1999
10282,1983
1459,1991
7005,1993
1204,1994
5513,1998
18520,1995
6898,2004
2958,1996
10266,1994
10580,1985
18277,2005
11330,1989
7998,2005
17680,2005
18866,1995
6051,1991
5400,2003
16906,2005
15076,1993
9969,1987
2976,2001
17732,2003
8765,1995
6460,1986
18151,2005
19239,2004
8609,2004
9784,2002
15457,1991
879,2003
3792,1992
19594,2004
17040,1997
18036,1986
14930,1992
15993,1988
5702,1993
1638,2005
19019,2004
5331,1986
2137,2005
7066,1984
19425,2003
17641,1998
18966,2002
5335,1993
15836,2005
14172,2003
17566,2000
2957,1993
5940,1995
2126,2004
16079,2001
3700,1997
16928,1990
6465,2004
5297,2004
19521,2006
9229,2004
17065,1990
3883,1995
11533,2004
4472,1989
8140,1991
15231,2011
17124,2004
2636,2001
17936,2004
3925,1985
11631,2002
10115,1995
5015,2005
795,2004
970,1987
12643,2006
2935,2004
165,1989
6392,2003
16659,2004
18625,1995
8207,2004
17337,2002
3933,1996
18427,1990
10034,1990
11052,2001
18259,2002
3794,2000
13913,1996
11580,1988
195,1988
10041,2002
9659,2002
5639,2002
92,1989
9781,1991
6957,2005
8872,1989
9813,1993
5753,2010
1591,1996
6004,2005
19962,1995
10621,1989
11887,2003
12598,2003
11521,1985
7666,2007
8127,2004
17066,2006
14694,1994
14146,2005
16748,2005
245,2000
2315,2000
11616,2000
307,2007
19540,1993
7551,2002
14931,2003
13537,2004
3437,1985
10671,2003
15147,1991
5040,1987
6491,1995
7079,1996
13827,1987
6537,1985
4616,2002
4350,2003
1748,2000
11609,2005
8573,2004
16856,1997
6744,1997
4080,2003
19992,1996
4192,2005
7911,2001
19725,1986
10686,1991
10077,1987
11994,2003
12458,1998
1656,1999
2667,2004
11048,2004
16837,2005
6613,2004
4549,2005
15925,2005
551,1997
10083,1994
8229,2003
5275,2006
1983,1989
9198,2004
6907,1992
6971,2004
13090,2000
11812,2008
18873,2005
13190,2008
9909,1992
13205,2003
1706,2005
12746,1985
13755,2011
6779,2005
5216,2000
19805,2002
19460,2005
8919,2003
9665,1999
3889,2003
3295,2002
14230,1999
15757,2006
15723,2006
12088,1985
18664,2004
19109,1995
5237,1994
617,2004
2888,1998
19884,2000
5055,2000
15491,2004
13009,1985
12624,1990
19833,2003
15691,2005
9881,2003
1489,2008
18008,1985
1293,2004
19219,1990
2325,1998
7276,1997
7670,2003
13178,1988
7120,2002
16607,2003
5069,2001
12852,1999
12212,2004
730,2003
17997,1990
1347,1992
622,1988
17990,1986
16261,1998
18381,1991
9538,2002
15032,2003
1685,2003
18549,2000
5754,2002
1375,1992
11283,1996
10642,1987
18367,1987
15347,1991
15205,1987
2372,2005
4137,1994
7582,2004
1840,1987
17291,2000
16127,2005
18509,1999
14473,2005
16051,2001
9480,2004
17975,2003
19222,2002
6275,1999
63,1996
6838,2004
6891,2000
3993,1992
9250,1998
12104,1995
9713,2004
819,1992
17657,1993
8572,2000
16104,2007
9488,2004
4038,2002
10493,1992
6380,2003
10340,1993
10682,2002
14519,1987
7061,1970
15588,1998
17889,1998
2960,1991
18626,2004
703,2001
9458,2003
7190,2007
6293,2006
8955,2005
15932,2004
16860,1992
6178,2004
18762,1992
2608,1990
12708,1986
14410,2005
18113,1988
7943,1997
17262,1987
3098,2001
9786,1991
8258,2001
7235,1988
8476,2002
3311,1997
8373,2000
16897,2002
7301,2004
12649,1992
19409,2004
8892,1995
13257,1989
8451,2001
18255,2000
15683,2002
7336,2004
9830,1996
2275,2005
13965,2001
7729,2002
16540,1992
10953,1999
13086,1997
3676,2001
16091,1990
378,2004
10908,2004
14245,2000
7177,1989
12953,2011
4578,2003
11086,2004
8153,2003
17445,1993
12396,1994
16524,2000
14584,1984
13557,1988
4463,1998
5659,2005
4850,1990
6647,1987
17572,2001
693,2007
7488,1983
3663,2005
11949,1985
15807,1991
17720,1989
13038,2004
16598,1985
15931,2003
9898,2005
16862,2004
3586,1988
17159,2004
3478,1986
6030,1998
2425,2003
3602,1986
11348,2002
12707,1994
1002,2002
13229,1989
1276,2004
7255,2000
11930,2003
3293,2005
13488,2005
19565,2001
18238,2003
2010,2005
8717,2002
8621,2009
951,2001
11751,2003
18334,1994
13528,1986
1561,2002
14725,2003
18170,1997
12109,2005
11488,2004
18667,1992
5926,1985
14497,2000
7351,2002
7896,2005
11060,1988
12122,2004
5158,1987
2162,1993
16336,2004
9880,2005
11145,2003
16219,1988
3472,2006
6737,1987
6700,1999
6482,1970
16914,1987
1884,2000
15759,2003
15117,1988
14292,1989
18182,1995
11528,1992
9341,1988
6244,2000
19130,2004
19482,1984
10176,2010
9246,1989
1118,2005
5209,1998
17321,2002
13553,2001
8800,2004
2996,2002
10714,2000
3067,2000
13251,1993
3056,1991
17305,2002
14046,2005
14639,1986
19370,2001
17511,2002
5697,1990
11376,2001
6711,2004
9642,1988
15889,1992
16071,2003
11643,2005
336,1998
13973,1992
8168,1993
13632,1999
3518,2004
16,2002
9584,1988
12594,2005
13426,1999
15003,1986
11492,1995
4864,1998
18616,1989
2761,1999
1228,1990
15997,1985
9727,2007
16788,2002
3735,2001
523,2006
8929,2006
8088,1987
6064,1987
4044,2004
13164,2003
2086,2000
13625,2002
1262,1992
7981,2001
18793,2002
6500,1986
9191,1990
851,1987
14754,1999
11452,1984
8481,1989
6208,1998
18672,1998
5797,2006
8855,2005
11774,1998
14356,2000
9767,1991
19210,1991
19441,2004
5005,1986
5019,2002
15487,2004
5390,1993
11690,2005
10529,1996
16725,2007
5888,1987
5598,1996
5939,2004
16938,1999
11442,1998
12028,2000
19097,1997
14031,2003
7978,2003
17597,1989
15935,1985
13295,2003
19344,1992
17460,2004
18604,1999
11305,1991
7012,2004
16846,2002
17118,2002
15092,2002
3160,2003
1539,2004
18245,2004
15315,2000
19423,1985
15095,2005
14314,1988
17919,2001
17338,1990
4013,1989
5586,2002
16266,1996
7077,1999
12930,2005
6801,1997
19432,2001
19492,2005
19079,1995
17929,2005
15857,1990
1949,2000
2201,2008
12747,1999
2906,2001
1799,2003
459,1988
15465,2001
6958,1993
19080,2002
18405,2006
7313,2001
9152,2003
4961,1995
9792,2004
18537,1987
7117,1989
8617,1992
7860,2005
4315,2005
1519,1999
6780,2001
12651,1993
6387,2005
19426,1991
8250,1994
12699,2005
18101,2002
9682,2001
18955,2001
13004,1997
7069,2002
2426,1997
15924,1998
1734,1986
1585,1992
19776,1986
16696,2004
19140,1991
5392,1990
1408,2003
2805,2001
7087,1999
4469,2006
16212,1999
721,2000
7903,2005
11936,1987
12089,2004
2449,2003
18993,1991
13393,2004
6049,1998
19669,1996
984,2004
12345,2005
120,1999
14972,2001
19177,2005
1117,1987
17785,1996
8383,2003
11742,2005
4920,1988
2291,2004
7910,1999
16988,1998
13436,2004
9378,1999
8430,2004
7623,1987
7954,1997
18547,1995
12224,1986
6078,1992
14875,2003
1240,2002
18771,2005
3911,1998
12378,2006
15172,1995
13005,2005
6010,1993
12698,1994
8612,1998
16457,2003
17615,2000
6368,1992
2432,2003
1358,1988
17187,2003
4555,1985
18645,1996
13438,2004
14038,2005
9772,1986
1708,2004
15439,2005
19983,1987
14065,2001
13514,2001
12776,1994
6084,1992
705,2005
7598,1999
4164,1998
13809,1989
15519,1998
11610,1996
797,1988
17486,1997
14191,2004
6406,2004
10516,1999
1780,1996
12209,1997
1893,1999
15771,1996
15525,2007
7762,2001
8495,1998
16053,1994
5231,2005
7280,1987
14596,2002
4404,1988
4270,1994
12550,2004
18300,1985
6415,1992
2214,1999
10153,2004
4050,1991
6109,2000
3710,2004
14462,2004
2914,1995
9228,1998
10893,2006
8956,2003
3556,1997
889,1986
4652,1985
16372,2001
2995,2004
3184,2002
9747,2001
3339,2002
12303,2002
17692,1996
12198,1987
15955,1985
6058,2003
13036,2004
5214,1985
6833,1989
18941,2005
8958,2001
13699,1996
1420,1998
16814,2005
7747,1994
17500,2005
1112,1990
16073,1988
13256,2000
9780,1994
14471,1990
6580,1991
9518,1996
16035,2000
12669,1990
12630,1989
12186,2005
17933,2003
3621,2005
6816,1998
14262,1990
18614,1986
12872,2004
16088,2004
13184,2003
14668,2003
1086,1999
16059,1992
4300,1987
10848,1992
7493,2003
12704,2004
19214,1999
11611,2004
1542,2007
8184,1993
17655,2005
15622,2000
12595,2008
8405,2004
9287,1987
7162,1995
14717,1996
19119,2005
2822,2005
19230,1985
14665,2005
17806,2000
18585,2003
3633,1989
14097,2003
6621,2005
5113,2001
5290,1999
11619,2002
6799,2003
6360,1990
3382,1999
11256,2004
3329,2005
2273,1996
3909,1996
15309,2003
8089,2005
17284,1985
289,2005
12183,2007
3801,2000
6169,2008
18544,1995
18852,2000
13771,2004
5720,2007
9444,1988
2607,2002
12520,1993
5799,2011
8777,2005
5315,1988
590,2006
13021,2007
16443,1992
10236,1995
7285,2005
11309,2003
4877,2001
2697,2004
6999,2004
19191,2006
19550,1999
8054,1991
12005,2007
17585,1992
18436,2004
7794,1990
17237,1991
4650,2006
84,2000
6513,2006
16552,1996
2348,2003
3296,1990
8942,2001
17987,1986
12964,2004
19635,1998
14288,2003
13168,2005
8372,2004
10030,2004
13012,2002
7678,2006
17300,1991
403,1999
4804,1991
19906,2005
12899,1998
10954,1990
9516,2003
8319,1994
658,1993
13672,1985
1105,2005
1738,2004
458,2005
17179,2002
18666,1993
4835,2003
7596,1977
9163,2003
9169,1985
19290,2000
5672,2003
5383,2004
4505,1997
9541,2004
10455,2004
3394,2001
8109,1988
18635,2001
9407,1987
7110,2004
16890,1989
544,2001
13582,1985
4717,1990
11005,2004
9968,2008
13468,2005
2256,2007
6069,1990
13338,2005
16920,1990
4063,2006
6809,1991
19415,2001
14137,2004
17455,1990
630,2002
11078,2006
11699,1995
4769,1985
1260,2005
3421,1997
3243,2000
8874,2003
11150,1996
11973,2003
13609,2005
14062,2007
14918,1985
14650,2004
9217,2001
4945,1995
8701,2004
17466,2006
4885,2008
6881,2011
7757,2005
9033,2003
17042,1985
5265,2000
14987,2001
14470,1999
6411,2000
16994,1993
10838,1997
14866,1992
18612,1989
4862,1990
16075,1986
8231,2003
19088,2001
5694,1998
1134,2001
10661,1986
13685,2004
4340,1989
12061,2003
4386,2004
9209,2000
8817,2004
1552,1998
557,2004
10816,1991
14970,2004
4971,2003
8222,2003
13527,1987
14704,1992
4793,2003
15140,1994
18474,1983
4248,1994
6177,1995
16311,2005
19601,1994
6144,2001
18515,2004
11782,2003
13940,2003
11813,2004
16721,2002
18989,1994
7387,2000
6810,1996
7818,2004
15467,2003
6384,2001
18267,1993
8786,1989
4521,2005
3310,2004
7094,2005
15175,1986
16935,2005
15875,2003
6722,1992
10477,1985
10365,2003
1091,1989
5250,1997
4950,1990
8072,1996
15370,2005
5527,2005
7980,1987
5950,1996
9641,1994
13261,2003
14797,2001
16244,2000
10531,2004
17210,2010
18746,1991
6243,2004
16871,2004
11847,2003
19546,2001
10163,1990
3541,1994
2313,1992
3051,2005
1697,2001
9236,2002
3182,2005
14832,1998
16963,1998
9692,1999
197,2007
261,1999
9859,2003
8301,2004
16169,1995
17901,2002
18637,2005
15979,1992
3546,1987
14045,1996
673,1989
6732,2002
13326,1985
9189,1994
9398,1984
13244,2002
7333,2004
11053,1985
2802,2005
12279,1999
1611,2004
17173,2002
14583,2005
10023,1992
11054,2002
5983,1990
15620,1986
18756,2007
15813,2004
19839,1996
14207,1992
17702,1994
15274,1989
836,2004
6390,1986
4963,1999
4733,1995
18332,2005
17381,2003
2729,2010
1109,1987
791,1998
17682,2004
6086,2005
342,2005
3564,2005
2801,1987
15419,2002
944,2005
13303,2004
10160,1995
8314,1990
14607,2004
6456,2003
6438,1987
19759,1999
2701,2005
225,2003
6872,2002
5679,2006
5944,1994
4797,1986
10874,2005
6155,2001
17713,2002
914,1985
2859,2006
1132,2000
14229,1991
8536,1999
6066,2004
15066,1997
5283,1990
12603,2007
4687,1990
11637,2004
12641,1987
10168,1986
17893,2006
8144,2005
8486,2001
3212,1997
10331,2011
19068,1996
10089,1984
3271,2002
9349,1998
2198,2005
17136,1987
18995,2005
18094,1993
16163,2003
4187,2008
10783,1993
17253,2004
8388,2005
1254,2005
1294,2006
10768,2001
6878,1990
5300,2007
10068,2002
211,2005
5485,2006
14382,2004
18631,2005
13225,1997
6157,2002
15701,1997
7396,1994
5038,1985
19101,1991
10195,2005
18227,1994
13033,2003
14601,1997
1450,1993
2083,2005
15230,1998
12752,2002
17988,2003
16086,2001
14436,2005
18353,2004
12652,1999
977,1995
15511,2004
16322,2004
1279,2001
7419,2004
5518,1998
8340,1991
4373,1987
18393,2004
6853,2002
2024,1990
13546,2003
7337,1990
1140,2005
9299,2006
10283,1990
13840,1985
3302,1984
7347,1992
18750,1998
17423,2005
19553,1999
651,1979
8480,1995
16094,1985
19244,1992
15427,1995
10820,1984
17879,2002
14287,2005
14521,2002
12703,1995
2125,2004
10426,1986
7839,2002
1668,2004
17870,1986
6619,1986
7155,2003
5775,2004
1874,2004
11197,2007
19695,1990
12256,2003
9673,2005
4572,1989
17976,2004
19105,1990
8412,2004
17978,1989
6548,1988
15864,2004
7201,1997
16230,2007
4263,2006
1319,2001
18065,2005
292,2004
19175,1986
1834,1971
580,2000
14208,2003
2017,2000
13935,2005
16394,1986
11147,2002
2769,2004
14335,1987
15663,1999
11100,2005
16650,2002
3428,2005
17559,1997
2703,2003
7236,1996
12269,1985
15915,2005
5413,1982
857,1987
10832,1990
10525,1996
13083,2002
1456,2003
16939,1999
18404,2004
19364,2004
7137,1988
1414,2003
6594,2005
13217,2000
7999,2004
298,1994
16061,2001
7572,2006
10293,1986
2471,1988
8868,1998
19112,1997
16772,1996
8326,2004
10233,2007
29,1999
16243,2000
7709,2004
19797,2001
8825,2004
5868,2003
8182,1988
19264,2008
15682,2003
8075,1992
13443,1984
15718,1992
11104,1990
12301,1987
7617,2004
3520,2003
2386,2005
2922,1991
10414,2002
19679,2004
18437,2002
6868,1989
13353,2000
12320,2001
11840,1990
7290,2003
7265,2002
17372,2005
11811,1993
3013,1996
10633,1992
9519,1999
5046,2004
3100,1989
11676,1985
13299,1994
11232,2004
15077,2004
6056,1992
12390,2004
4981,1992
16728,2004
5896,2006
1445,2005
18591,2005
3469,2003
4019,1991
5148,2005
4703,2004
12124,2000
12685,1998
6187,2001
2611,2001
9986,2004
4171,1997
16222,1989
10659,2002
16670,1989
12644,2002
18426,2002
11194,1986
8853,1997
5962,1995
15490,1999
6435,1991
3398,2002
14965,2001
14040,2000
12216,1987
3869,1992
14633,1992
4344,1994
15308,1999
4324,2006
7127,2006
4827,1995
17914,2002
19021,2002
12722,1985
7601,2006
2176,1987
12895,1983
10044,2003
6666,2002
11793,2001
1463,2000
8333,1998
12047,2004
18773,1996
9856,2004
10086,2002
1166,1999
12617,2003
3414,1993
9897,1999
18826,1999
6735,2002
19572,1990
3001,2003
3276,1998
19054,2002
359,1999
6349,1994
9843,2003
13400,2005
4131,1992
19641,1986
559,1988
4103,2005
8725,2002
6813,1994
1859,1995
6179,2002
16335,1995
12456,2005
4372,1993
15075,1990
4082,2004
17180,2005
17133,2004
15529,2005
18670,2004
155,1985
19629,2008
5877,1997
19139,1986
13040,1986
5959,2002
14572,2002
4595,2003
2817,2001
732,1998
154,2003
6651,2005
14397,1991
15040,2005
8864,2005
7869,1997
11625,2005
10070,2002
12324,1991
4150,1995
18920,2000
4023,2001
14744,2005
1315,1991
9256,2003
901,2006
5471,1992
12337,2005
16099,2006
4133,2002
5078,2008
5458,1997
8601,1985
14644,1990
12463,1994
16993,2002
3154,2002
16975,1995
14271,2004
18516,2002
11961,1991
11395,2005
17072,1988
4457,2004
14724,2003
15258,1985
