id,year
17105,1996
12680,1997
1545,2004
15649,2004
3222,2004
6017,2004
18870,2000
18825,2001
17979,2004
7464,2001
8841,1994
14380,2004
10520,1990
780,1985
19226,1984
4831,2002
1566,1993
4658,1992
13673,1998
2098,2000
4043,2003
7538,2000
12362,1991
3771,1997
16155,2004
11177,1999
5721,2001
10424,2004
16107,1995
17632,1990
18761,2003
19979,2004
16252,1984
818,1998
16816,1998
14286,2004
13845,1998
5545,2000
13231,1993
491,1999
2816,1985
17581,1985
19829,2004
2408,1995
7904,2003
18595,1997
10273,2004
5415,1997
159,1996
16625,2004
12022,2002
2244,1995
12222,2004
12713,2002
594,1989
11989,1992
8969,1989
9000,2002
13835,2004
9688,1989
18671,1988
3547,1987
12325,2004
9339,2004
8096,1997
10753,2004
14625,1988
13798,2005
501,2002
745,2002
18074,2004
4712,1995
10019,2004
15498,2004
10576,2003
14706,2001
14321,2003
18414,2004
10681,1985
4642,1996
9751,1995
10766,1994
16095,1995
10416,1993
691,1999
14083,1989
15078,2004
18754,2003
4129,2002
11805,1997
2800,2004
18004,2001
17120,1999
13704,1999
5828,2002
835,1995
3664,1995
16463,1999
17102,1985
1961,1998
8819,2003
13901,2002
5651,2004
355,1987
5905,2001
17670,2001
11411,2004
1398,2004
5581,1997
19676,1992
5726,1989
3354,1990
7045,2004
13233,2002
2049,1997
6488,1988
8386,1996
19752,2002
7783,2004
14839,2004
134,1990
8170,2001
11950,2004
18687,1989
14246,2002
15121,2002
3932,1999
19149,2001
16297,1990
3861,2004
3999,2004
3571,2001
4151,2004
15058,1997
17777,2004
4512,1997
3679,2004
19870,2003
8656,2000
1242,1998
8108,2005
2266,1996
7571,1991
13601,1992
13982,1998
2488,2000
18320,1980
9738,1987
7814,1998
12845,2004
8898,1983
19461,2000
3690,1997
5443,1984
7020,1996
14667,1999
12716,2000
11882,2004
2732,2002
1381,2005
7300,2002
1236,2000
7102,2001
6522,1997
5996,2002
8493,1991
15947,2000
2789,2004
476,2004
4765,2003
19412,2004
9600,2004
13316,1992
11801,2000
676,1986
6410,1989
5802,1995
5858,2003
17246,1999
12442,2004
7808,2002
5591,2004
6381,2004
4680,1992
18739,2004
3702,1998
4283,1996
8729,1998
8761,1989
6535,2003
3482,1991
12312,2004
3955,2005
13597,1992
19838,2003
2559,2001
477,2000
5897,1997
15376,1999
14857,2004
4648,2004
14051,1988
5823,1989
8790,2004
16770,1997
11292,2003
14255,2001
2213,2001
9031,1990
15110,1989
13644,2005
19615,2004
14511,1995
16487,1993
19465,2004
5917,2005
4144,1997
8797,2000
9005,2002
1077,1995
6986,1993
10218,1992
12516,1994
15892,1999
11670,2001
6466,2004
5947,1997
2836,1991
9086,1994
1779,2004
7537,1994
9846,1998
9840,2004
10955,1994
5566,2000
13765,1992
14948,2004
5584,2001
6768,2004
1807,1998
9411,2003
2749,2002
8548,2003
7885,1991
14124,2000
7993,2004
6671,1993
18500,1995
12023,1999
1229,1990
10351,1993
5625,2000
11880,1992
10486,1990
8739,2001
13460,2004
19289,1998
3724,1984
13151,2000
12305,1997
9580,2001
8426,2003
1076,1995
4041,1985
16208,1988
8540,2006
14756,2003
6493,2001
13505,2004
10421,2002
5449,1981
9459,2004
16744,1996
14752,2004
18729,1993
2917,1979
18579,1998
7202,2004
9219,1997
6859,2003
13971,2004
14109,2000
9019,2001
10680,1983
609,1988
10479,2000
6634,2004
4341,2000
9640,1995
16136,2000
14608,2004
10960,2003
17352,2004
7259,2004
4906,1996
8200,2004
18280,2004
15810,2004
8010,1986
17492,2002
3055,1992
4826,1994
7183,1994
15506,1988
793,2004
8542,1998
13606,1978
11415,2004
18021,2003
9910,2004
4998,2003
18328,2005
1070,2004
13239,1994
5434,1999
19410,2005
10000,2004
14871,1991
2429,2004
1015,2004
10031,2003
17652,2004
12802,1988
16353,1993
13134,1999
13122,1981
8251,2004
171,1994
4328,1996
11288,2002
1603,1995
15641,1994
7716,1998
3330,2002
6988,1998
1623,1999
19633,2002
16192,2004
13207,2004
11757,1997
2551,1973
838,1995
13025,1986
13579,1991
1374,2000
1434,2004
16884,2004
18542,1992
9550,2002
12293,2005
18527,1987
4031,2002
5736,1998
16121,1994
2502,1993
15668,2002
12032,1996
9991,1993
3395,2001
11424,1994
3665,2004
1411,1990
891,2004
13442,1985
14801,2004
14651,2005
8672,2003
18193,2003
15345,1993
19583,1996
15328,2003
1331,2004
9815,2005
3125,1988
1430,2004
15916,2004
8634,1997
13220,1987
13464,1993
18119,1993
4308,1997
13703,2002
1038,1987
18942,2005
7348,2004
3613,1993
15028,2004
18632,2004
19390,1997
15450,2004
3000,1985
3447,2001
9220,2003
80,1990
19916,2004
12640,2004
13591,2004
16915,2000
7114,2004
11429,1983
16165,2002
1031,2004
12634,2004
6803,1988
6046,1993
14949,1989
15059,1996
11013,1977
16007,2004
16687,1993
18575,2004
1120,1997
2926,1985
3318,2004
5869,2004
8918,1997
15601,1977
2435,2004
3383,1995
12684,1994
10203,1998
13970,1996
19605,2004
11712,2002
5334,1993
7229,2004
527,2001
4188,1992
13241,2000
14273,1990
17165,2002
18613,1984
18563,2004
10524,2004
3617,2000
7743,1997
8401,1988
6572,1993
17402,2004
12472,1991
6823,1993
16535,1993
12065,2004
8948,2004
4379,1989
2056,2004
1223,2001
419,1999
19984,2001
16502,1999
18207,1988
19932,1994
9873,1988
19604,2002
7647,1989
18971,2004
8663,1999
8895,2004
365,2002
17214,1993
6101,1992
16821,1995
18719,2004
14671,2000
13455,1991
6170,2001
16858,1986
15259,2004
11572,2002
10734,1998
14466,1997
14304,1996
19282,2004
6135,1994
19765,1992
15746,2004
9017,1991
7960,2004
19099,2002
7380,2006
18412,1996
14402,1996
13027,1986
16430,1994
6304,2001
16644,2002
14489,2003
15820,1998
17797,2004
367,2002
329,2004
8514,2002
8648,2004
17575,1990
694,2001
19479,2004
17712,2003
506,2004
10292,1995
6851,1997
7827,2004
11664,1999
17614,2005
14351,1985
1555,2003
8728,1983
10946,2004
7541,2004
18747,1991
19680,2002
17024,1994
13420,1996
19859,1990
5011,2004
19520,1996
12454,2003
18453,1996
9960,1998
18407,1990
6267,2004
14319,2004
2644,1999
13348,1987
11627,2004
5997,1999
4737,2005
2915,2002
3825,1995
16233,2001
801,2004
12368,1999
1914,2004
4182,2004
9542,2002
12681,1983
9741,2004
5262,2004
1172,2001
18588,2003
8682,2003
12315,2001
8818,2004
19108,2003
507,2004
7686,2004
3035,2004
9465,2005
18093,1986
830,1977
19621,2001
3891,1996
7773,2001
5274,1998
381,2004
9076,1995
17758,1997
5663,1994
19709,2004
13475,1998
9860,1989
18837,2001
19820,1998
1080,1994
15412,1996
8175,2004
7151,1999
2364,2004
15639,2002
1592,2000
12952,2004
9795,2001
18286,1999
472,1997
11485,2002
13733,2004
12654,1997
19168,1996
14127,1986
4901,2003
16494,1996
10875,2004
9561,2002
8723,2004
12690,2001
1534,2004
12464,2002
7181,2000
11227,2000
14085,2002
18111,1991
7063,1989
13155,2000
3454,2004
11047,1998
18112,2004
7967,1996
1376,2005
15662,2004
15527,2004
3279,2004
8556,2004
16908,2004
2050,2001
13179,1993
7614,2004
16008,1986
9125,2000
12637,2000
13285,1997
19351,2004
4086,2004
2969,2001
15988,1999
3855,2004
11199,2004
5712,2004
3915,1995
18174,1995
13407,2000
13430,1988
14182,2003
1713,2004
2972,1999
7565,2001
49,1992
8719,1991
16120,1991
17780,2004
8932,2004
7192,1996
7168,2004
741,2004
4899,2004
6951,1997
1792,1985
940,1998
14781,2004
4923,1989
17433,1997
1597,2003
18326,1996
8249,1981
5089,1994
15265,2000
18850,1996
15644,1994
6707,2004
3808,2004
16855,2001
4104,1998
1261,1983
9802,1999
10700,1981
16269,2004
96,1990
8219,1987
3127,1994
18448,1999
7158,2002
15733,2004
9119,1991
2620,2000
3881,1990
17142,1981
11766,2004
19825,1991
16841,1999
631,2002
991,2001
18239,2003
6093,2000
3080,1997
12596,2004
3120,2004
12258,2001
9002,2004
3424,2001
8310,1996
4135,1998
19525,2004
8897,2002
5431,2004
18359,2004
18630,1992
11122,1986
12882,2004
3559,2000
19066,2004
10100,2002
2642,2004
11563,1998
3492,2004
18009,1999
17457,1992
6181,1985
14799,2004
35,2000
12210,2004
14576,2003
4522,2001
7199,2002
9494,1991
8833,2004
18149,2000
15440,1976
17125,2004
14377,1998
6628,1990
15080,1992
11860,1999
10457,2003
19509,2000
13117,2002
14032,2004
13007,1997
11131,1995
6740,2001
14117,2004
4723,1999
12724,1996
12414,1997
16374,1999
2128,2000
14631,2004
18095,1993
8575,2001
14935,2004
7264,1996
1674,1988
17667,2004
8681,2004
2672,2004
16280,2003
356,1988
15146,2004
6514,2004
19367,2004
9425,2004
10136,1997
12394,2004
16177,2003
8411,2004
1490,2006
13933,1999
14055,1997
12727,2003
7297,2002
18105,1993
11806,2004
14976,2003
6575,2004
12201,2001
8407,1999
269,2004
8017,1985
4838,2002
3086,1993
1923,1997
14776,2004
9332,2003
16054,2004
880,1992
175,2004
15291,2003
12507,1989
5804,2000
1797,1997
9012,2004
16196,2004
2596,1994
1269,1994
11547,1995
13978,2004
18835,2004
9404,1994
10637,1990
19137,2005
13026,1992
4927,2004
6686,1997
19857,2004
9158,1988
7586,2001
2937,1999
12377,1996
17719,2004
14024,1990
14200,1992
16518,1999
16002,2003
10557,2004
19404,1993
3729,2004
4035,2004
13968,2003
6095,1995
4271,2004
8700,2004
4375,1999
7398,1985
10565,1989
3458,2004
12821,2004
5417,1997
3565,1995
9290,2003
17384,1995
13581,1996
11653,2004
15131,2002
13042,2003
4165,1999
3569,2004
11126,1983
2940,2000
18889,2005
12263,2002
14709,2002
3106,1999
1633,2004
19263,2004
17027,2004
15081,1999
7984,2004
13232,1990
6567,2004
766,2004
18281,1993
18967,1983
15148,1997
19627,1995
9071,1999
16931,1976
4844,2003
14433,1988
13596,2003
6854,1994
14846,1995
8733,1999
14778,2003
12010,2002
14479,1988
9312,1995
14481,2003
1155,2003
1970,2004
14322,2004
3077,1991
4683,1985
15216,1995
2217,1999
9166,2000
8151,1998
7149,1990
9735,1994
5816,2004
10046,2004
6448,2003
15546,1991
1903,2004
11850,1993
13906,1992
17055,2004
8650,2004
9270,1991
12546,1998
13045,1989
3910,2002
10127,1990
14974,1989
17243,2000
12693,1998
15454,2002
2563,2004
12820,1996
3159,2004
19631,1981
3356,2004
226,2004
1100,1997
9975,2003
8812,2002
19172,1998
3353,2001
1215,1993
2577,2004
10519,2003
10903,1988
17969,1997
10437,1994
16852,1987
3970,1994
10871,1998
1897,1990
10159,1994
2347,2005
9294,1998
7358,1995
16565,2004
6866,1993
9350,1989
10295,1994
17595,2004
10767,1995
12894,1985
6839,2002
4645,2004
5173,1987
10900,1998
10526,2000
15425,1998
534,1997
376,1994
18198,1986
9788,2001
595,2004
8410,1991
14495,2004
2417,2003
7442,2004
12011,1999
2719,1997
4400,2002
7767,1999
18430,1988
19681,1999
1432,2000
16462,2003
18708,2001
9087,2004
10453,1993
10395,1994
10277,1987
3787,1996
14092,2001
18150,1999
13293,1985
15368,2004
8928,2000
1446,2002
9940,2004
12069,1997
13959,1993
10563,1992
1094,1986
11581,2004
3268,2004
16041,1992
6690,2003
1083,1993
2663,1997
4319,2004
6600,2002
5377,1984
9009,1995
16981,1985
14995,2004
13761,1998
9964,1990
1870,1999
11579,2002
17499,1994
1021,1993
4220,1991
6974,1997
9150,2004
9801,1992
4787,1999
9596,1998
11107,1992
8500,2000
8453,2003
131,2001
15242,2005
13850,2001
7661,2004
18229,1992
15636,1996
12996,1990
19957,1994
12159,1996
18860,2004
6577,2004
3261,2000
2168,2000
11951,2000
17395,1997
1556,1992
8396,1999
17839,1983
13994,1993
6832,1994
545,1993
10878,1995
12730,2004
17584,1992
5065,2002
10124,2001
11995,1998
8903,2004
7517,2004
2814,2004
18481,1992
7017,2000
2656,2002
4809,1997
13651,1997
1359,2002
13470,1993
5033,2004
19652,1984
9675,2004
14741,2004
18012,2002
11091,2004
14575,1999
12650,2004
10774,1989
11071,1997
5696,2005
16042,1995
17698,2001
6479,1998
461,1980
12787,2004
1551,1991
2909,2004
7105,2002
10282,1973
1459,1992
7005,1993
1204,1995
5513,1996
18520,1995
6898,2004
2958,1996
10266,1993
10580,1982
18277,2004
11330,1990
7998,2004
17680,2004
18866,1996
6051,1993
5400,2000
16906,2004
15076,1993
9969,1989
2976,1997
17732,2004
8765,1990
6460,1986
18151,2004
19239,2004
8609,2002
9784,2003
15457,1990
879,2002
3792,1989
19594,2004
17040,2002
18036,1986
14930,1996
15993,1990
5702,1995
1638,2003
19019,2004
5331,2005
2137,2004
7066,1979
19425,2001
17641,2000
18966,2000
5335,1994
15836,2004
14172,1998
17566,2002
2957,1993
5940,1996
2126,2004
16079,2001
3700,1998
16928,1989
6465,2004
5297,2001
19521,2004
9229,2004
17065,1992
3883,2004
11533,2001
4472,1992
8140,1990
15231,2006
17124,2004
2636,2001
17936,2003
3925,1985
11631,1999
10115,2001
5015,2004
795,2004
970,1989
12643,2004
2935,2001
165,1992
6392,2003
16659,2002
18625,2004
8207,2003
17337,2002
3933,1995
18427,1998
10034,1990
11052,2000
18259,2002
3794,2001
13913,1997
11580,1990
195,1992
10041,2003
9659,1999
5639,2002
92,1993
9781,1992
6957,1997
8872,1990
9813,1993
5753,2004
1591,1996
6004,2004
19962,1995
10621,1988
11887,1999
12598,2004
11521,1979
7666,2002
8127,2004
17066,2004
14694,1995
14146,2004
16748,2004
245,2000
2315,2001
11616,2000
307,2005
19540,1995
7551,1999
14931,2003
13537,2003
3437,1985
10671,2003
15147,1992
5040,1985
6491,1997
7079,1997
13827,1989
6537,1983
4616,1998
4350,2002
1748,2001
11609,2004
8573,2004
16856,1998
6744,1998
4080,2001
19992,1995
4192,2004
7911,2001
19725,1986
10686,1994
10077,1989
11994,2003
12458,1995
1656,2002
2667,2004
11048,2003
16837,2004
6613,2004
4549,2004
15925,2004
551,1994
10083,1994
8229,2004
5275,2004
1983,1993
9198,2003
6907,1992
6971,2003
13090,1999
11812,2004
18873,2004
13190,2005
9909,1995
13205,2002
1706,2004
12746,1984
13755,2005
6779,2003
5216,1999
19805,2004
19460,2004
8919,2001
9665,2004
3889,2003
3295,2001
14230,1998
15757,2004
15723,2004
12088,1983
18664,2004
19109,1995
5237,1994
617,2002
2888,1996
19884,2000
5055,2000
15491,2004
13009,1985
12624,1993
19833,2003
15691,2004
9881,2003
1489,2006
18008,1983
1293,2003
19219,1989
2325,1998
7276,1997
7670,2000
13178,1986
7120,2000
16607,2003
5069,2000
12852,2001
12212,2004
730,2004
17997,1992
1347,1995
622,1994
17990,1988
16261,1995
18381,1990
9538,2001
15032,1998
1685,1999
18549,2000
5754,2003
1375,1995
11283,1994
10642,1987
18367,1989
15347,1992
15205,1989
2372,2003
4137,1995
7582,2005
1840,1991
17291,2001
16127,2004
18509,1998
14473,2004
16051,2004
9480,2004
17975,2000
19222,1996
6275,1999
63,1995
6838,2003
6891,1997
3993,1999
9250,2001
12104,1998
9713,2004
819,1995
17657,1994
8572,1991
16104,2005
9488,2004
4038,2002
10493,1993
6380,2001
10340,1992
10682,2003
14519,1988
7061,1979
15588,1995
17889,1996
2960,1993
18626,2004
703,2000
9458,1998
7190,2005
6293,2004
8955,2004
15932,2004
16860,1995
6178,2004
18762,2000
2608,1991
12708,1988
14410,2004
18113,1992
7943,1997
17262,1986
3098,2004
9786,1996
8258,1997
7235,1989
8476,2002
3311,1997
8373,2000
16897,2003
7301,2004
12649,1995
19409,2004
8892,1996
13257,1988
8451,1999
18255,1998
15683,2002
7336,2004
9830,1996
2275,2004
13965,2002
7729,2000
16540,1989
10953,2001
13086,1996
3676,2004
16091,1993
378,2006
10908,2003
14245,2001
7177,1990
12953,2006
4578,2004
11086,2001
8153,2002
17445,1995
12396,1999
16524,1994
14584,1978
13557,1989
4463,1996
5659,2006
4850,1991
6647,1993
17572,2000
693,2005
7488,1985
3663,2004
11949,1985
15807,1997
17720,1991
13038,2004
16598,1987
15931,2003
9898,2004
16862,2004
3586,1990
17159,2004
3478,1988
6030,2000
2425,2001
3602,1985
11348,2003
12707,1993
1002,2001
13229,1991
1276,2003
7255,1999
11930,2002
3293,2004
13488,2004
19565,2001
18238,2002
2010,2004
8717,1998
8621,2004
951,1999
11751,2003
18334,1995
13528,1986
1561,2003
14725,2003
18170,1998
12109,2004
11488,2004
18667,1995
5926,1984
14497,2002
7351,2000
7896,2004
11060,1988
12122,2004
5158,1987
2162,1990
16336,2005
9880,2004
11145,2003
16219,1987
3472,2004
6737,1990
6700,1998
6482,1971
16914,1987
1884,1999
15759,2004
15117,1991
14292,1990
18182,1998
11528,1993
9341,1993
6244,1994
19130,2004
19482,1982
10176,2004
9246,1987
1118,2004
5209,1999
17321,2002
13553,1999
8800,2004
2996,1998
10714,2000
3067,2001
13251,1994
3056,1995
17305,2003
14046,2004
14639,1985
19370,1997
17511,2004
5697,1990
11376,2001
6711,2001
9642,1989
15889,1997
16071,2004
11643,2004
336,1998
13973,1995
8168,1994
13632,1997
3518,2004
16,2000
9584,1990
12594,2004
13426,2004
15003,1985
11492,1998
4864,2001
18616,1990
2761,2000
1228,1993
15997,2004
9727,2005
16788,2003
3735,2004
523,2004
8929,2004
8088,1991
6064,1988
4044,2004
13164,2005
2086,2001
13625,2001
1262,1990
7981,2000
18793,2002
6500,1988
9191,1996
851,1992
14754,1997
11452,1980
8481,1991
6208,2000
18672,1995
5797,2004
8855,2004
11774,2000
14356,1998
9767,1992
19210,1993
19441,2004
5005,1985
5019,2002
15487,2003
5390,1995
11690,2004
10529,1995
16725,2004
5888,1987
5598,1995
5939,2004
16938,1999
11442,1997
12028,2003
19097,2001
14031,2001
7978,1998
17597,1991
15935,1985
13295,2003
19344,1993
17460,2004
18604,2001
11305,1991
7012,2004
16846,2002
17118,2002
15092,2003
3160,2003
1539,2004
18245,2002
15315,2002
19423,1985
15095,2005
14314,1989
17919,2001
17338,1991
4013,1988
5586,2000
16266,1995
7077,1999
12930,2004
6801,1999
19432,2002
19492,2004
19079,2000
17929,2004
15857,1990
1949,1998
2201,2003
12747,2002
2906,2001
1799,2002
459,1990
15465,2000
6958,1995
19080,2004
18405,2004
7313,2003
9152,2002
4961,1999
9792,2003
18537,1987
7117,1991
8617,1992
7860,2004
4315,2004
1519,2000
6780,2001
12651,1996
6387,2004
19426,1993
8250,1996
12699,2004
18101,2004
9682,2001
18955,1999
13004,2002
7069,2004
2426,1998
15924,1998
1734,1986
1585,1995
19776,1985
16696,2004
19140,1994
5392,1991
1408,2004
2805,2000
7087,1999
4469,2004
16212,1997
721,2003
7903,2004
11936,1991
12089,2004
2449,2003
18993,1992
13393,2004
6049,1997
19669,1997
984,2002
12345,2004
120,2000
14972,2001
19177,2004
1117,1990
17785,1997
8383,2003
11742,2004
4920,1990
2291,2003
7910,1997
16988,1998
13436,2004
9378,2001
8430,2005
7623,1991
7954,2002
18547,1995
12224,1985
6078,1993
14875,2004
1240,2000
18771,2004
3911,1998
12378,2004
15172,1994
13005,2004
6010,1998
12698,2002
8612,1998
16457,2001
17615,1999
6368,1995
2432,1999
1358,1990
17187,2003
4555,1982
18645,1998
13438,2003
14038,2004
9772,1983
1708,2003
15439,2004
19983,1990
14065,2000
13514,2001
12776,1994
6084,1995
705,2004
7598,1998
4164,2004
13809,1991
15519,1997
11610,1995
797,1987
17486,1997
14191,2003
6406,2003
10516,1990
1780,1995
12209,1996
1893,2000
15771,1998
15525,2005
7762,2003
8495,1998
16053,1995
5231,2004
7280,1989
14596,2002
4404,1987
4270,1995
12550,2003
18300,1983
6415,1994
2214,2001
10153,2004
4050,1994
6109,1997
3710,2004
14462,2004
2914,1996
9228,1997
10893,2004
8956,2003
3556,2001
889,1985
4652,1983
16372,1999
2995,2002
3184,2004
9747,1999
3339,2001
12303,2003
17692,1997
12198,1988
15955,1984
6058,2002
13036,2004
5214,1985
6833,1991
18941,2004
8958,2002
13699,1996
1420,2000
16814,2004
7747,1993
17500,2004
1112,1993
16073,1994
13256,2000
9780,2000
14471,1992
6580,1991
9518,1996
16035,1999
12669,1991
12630,1990
12186,2004
17933,1999
3621,2004
6816,2000
14262,1991
18614,1988
12872,2004
16088,2003
13184,2002
14668,2002
1086,1997
16059,1995
4300,1989
10848,2001
7493,2001
12704,2004
19214,2001
11611,2004
1542,2004
8184,1991
17655,2004
15622,2000
12595,2005
8405,2002
9287,1988
7162,2000
14717,1997
19119,2004
2822,2004
19230,1982
14665,2004
17806,1997
18585,2004
3633,1997
14097,2000
6621,2004
5113,2002
5290,2001
11619,2002
6799,1997
6360,1990
3382,2000
11256,2002
3329,2004
2273,1996
3909,1998
15309,2003
8089,2004
17284,1986
289,2004
12183,2004
3801,1998
6169,2005
18544,1999
18852,1998
13771,2001
5720,2004
9444,1992
2607,2003
12520,1994
5799,2008
8777,2004
5315,1991
590,2004
13021,2004
16443,1994
10236,1990
7285,2002
11309,2004
4877,2001
2697,2002
6999,2004
19191,2004
19550,1997
8054,1992
12005,2005
17585,1994
18436,2004
7794,1994
17237,1996
4650,2004
84,2002
6513,2004
16552,1998
2348,2002
3296,1991
8942,2004
17987,1991
12964,2002
19635,1999
14288,2004
13168,2004
8372,2004
10030,2003
13012,2000
7678,2004
17300,1990
403,2000
4804,1998
19906,2004
12899,2000
10954,1992
9516,2003
8319,1991
658,1993
13672,1986
1105,2004
1738,2003
458,2004
17179,1998
18666,1994
4835,2004
7596,1977
9163,2002
9169,1984
19290,2001
5672,2003
5383,2001
4505,1995
9541,2003
10455,2004
3394,2001
8109,1996
18635,2004
9407,1988
7110,2004
16890,2005
544,2003
13582,1984
4717,1995
11005,2004
9968,2005
13468,2004
2256,2004
6069,1992
13338,2004
16920,1990
4063,2004
6809,1992
19415,2003
14137,2003
17455,1988
630,2002
11078,2004
11699,1997
4769,1980
1260,2004
3421,1997
3243,1996
8874,1998
11150,1998
11973,2002
13609,2004
14062,2004
14918,1987
14650,2003
9217,2003
4945,1995
8701,2004
17466,2004
4885,2004
6881,2005
7757,2004
9033,2002
17042,1980
5265,1999
14987,1997
14470,2000
6411,2000
16994,1994
10838,1997
14866,1995
18612,1992
4862,1994
16075,1989
8231,2004
19088,1992
5694,2000
1134,1998
10661,1985
13685,2004
4340,1990
12061,2000
4386,2004
9209,2002
8817,2003
1552,1999
557,2001
10816,1991
14970,2004
4971,2002
8222,2002
13527,1989
14704,1994
4793,2002
15140,1996
18474,1978
4248,1993
6177,1996
16311,2003
19601,1994
6144,2001
18515,2004
11782,2004
13940,2001
11813,2004
16721,2002
18989,1993
7387,2000
6810,1997
7818,2004
15467,2002
6384,2003
18267,1997
8786,1991
4521,2004
3310,2004
7094,2004
15175,1988
16935,2004
15875,2003
6722,1994
10477,1985
10365,2002
1091,1988
5250,1999
4950,1993
8072,1998
15370,2004
5527,2004
7980,1987
5950,1998
9641,2001
13261,2004
14797,2001
16244,2001
10531,2004
17210,2005
18746,1993
6243,2004
16871,2004
11847,2000
19546,2002
10163,1990
3541,1995
2313,1992
3051,2004
1697,2001
9236,2001
3182,2004
14832,2000
16963,1996
9692,1997
197,2004
261,1996
9859,2004
8301,2004
16169,1995
17901,1998
18637,2004
15979,1994
3546,1990
14045,1997
673,1992
6732,2000
13326,1983
9189,1996
9398,1981
13244,2000
7333,2004
11053,1983
2802,2004
12279,1998
1611,2004
17173,2001
14583,2003
10023,1992
11054,2001
5983,1989
15620,1985
18756,2004
15813,2004
19839,1997
14207,1994
17702,1994
15274,1995
836,2004
6390,1987
4963,1998
4733,2000
18332,2004
17381,2000
2729,2005
1109,1987
791,2002
17682,2004
6086,2004
342,2004
3564,2004
2801,1989
15419,2001
944,2004
13303,2004
10160,1997
8314,1995
14607,2003
6456,2003
6438,2000
19759,1997
2701,2004
225,2000
6872,2004
5679,2004
5944,1992
4797,1984
10874,2004
6155,1998
17713,2002
914,1984
2859,2004
1132,2002
14229,1995
8536,1997
6066,2004
15066,1997
5283,1987
12603,2004
4687,1991
11637,2004
12641,1989
10168,1984
17893,2004
8144,2004
8486,2003
3212,1998
10331,2006
19068,1994
10089,1984
3271,2000
9349,2001
2198,2004
17136,1989
18995,2004
18094,1993
16163,2007
4187,2004
10783,1995
17253,2002
8388,2004
1254,2004
1294,2005
10768,1997
6878,1995
5300,2004
10068,2001
211,2004
5485,2004
14382,2003
18631,2004
13225,1999
6157,2002
15701,1998
7396,1993
5038,1984
19101,1991
10195,2004
18227,1995
13033,2004
14601,1999
1450,1996
2083,2004
15230,1994
12752,1996
17988,2000
16086,1998
14436,2004
18353,2004
12652,2001
977,1994
15511,2004
16322,2002
1279,2001
7419,2004
5518,1999
8340,1991
4373,1989
18393,2004
6853,1999
2024,1996
13546,2000
7337,2006
1140,2004
9299,2004
10283,1993
13840,1985
3302,1981
7347,1996
18750,1997
17423,2004
19553,2002
651,1976
8480,2001
16094,1986
19244,1993
15427,1995
10820,1982
17879,2002
14287,2004
14521,2001
12703,1996
2125,2005
10426,1987
7839,2003
1668,2003
17870,1986
6619,1985
7155,2002
5775,2004
1874,2004
11197,2004
19695,1999
12256,2001
9673,2004
4572,1994
17976,2004
19105,1992
8412,2002
17978,1999
6548,1991
15864,2004
7201,1997
16230,2006
4263,2004
1319,1998
18065,2004
292,2004
19175,1986
1834,1985
580,2000
14208,2000
2017,1997
13935,2004
16394,1992
11147,2004
2769,2004
14335,1989
15663,1999
11100,2004
16650,1998
3428,2004
17559,1992
2703,2000
7236,1997
12269,1984
15915,2004
5413,1979
857,1995
10832,1992
10525,1997
13083,2001
1456,2005
16939,2000
18404,2004
19364,2003
7137,1989
1414,2003
6594,2004
13217,1998
7999,2004
298,1996
16061,1999
7572,2004
10293,1988
2471,2004
8868,1997
19112,1995
16772,1996
8326,2003
10233,2005
29,1997
16243,2001
7709,2002
19797,2001
8825,2002
5868,2001
8182,1988
19264,2005
15682,2004
8075,1991
13443,1980
15718,1993
11104,1992
12301,1989
7617,2004
3520,2000
2386,2004
2922,1995
10414,2002
19679,2004
18437,1999
6868,1994
13353,2001
12320,2002
11840,1992
7290,2001
7265,2004
17372,2004
11811,1994
3013,1993
10633,1985
9519,1992
5046,2004
3100,1992
11676,2004
13299,1994
11232,2004
15077,2002
6056,1990
12390,2002
4981,1994
16728,2004
5896,2004
1445,2004
18591,2004
3469,2001
4019,1995
5148,2004
4703,2004
12124,1998
12685,1998
6187,2004
2611,2000
9986,2004
4171,1997
16222,1992
10659,2004
16670,1992
12644,2000
18426,2003
11194,1988
8853,2004
5962,1996
15490,2001
6435,1992
3398,2002
14965,2000
14040,1999
12216,1987
3869,1993
14633,1995
4344,1996
15308,1998
4324,2004
7127,2005
4827,2007
17914,2001
19021,2000
12722,1984
7601,2004
2176,1989
12895,1990
10044,2002
6666,1999
11793,1999
1463,1998
8333,1995
12047,2001
18773,1996
9856,2004
10086,2000
1166,1998
12617,2002
3414,1994
9897,1997
18826,2003
6735,1998
19572,1984
3001,1999
3276,2000
19054,2003
359,2001
6349,1995
9843,2003
13400,2004
4131,1993
19641,1992
559,1991
4103,2004
8725,2004
6813,1993
1859,1992
6179,2003
16335,1995
12456,2004
4372,1998
15075,1992
4082,2002
17180,2004
17133,2004
15529,2004
18670,2004
155,1988
19629,2004
5877,1996
19139,1983
13040,1986
5959,2002
14572,1995
4595,2004
2817,2001
732,1995
154,2004
6651,2004
14397,1990
15040,2004
8864,2004
7869,1997
11625,2003
10070,2003
12324,1993
4150,1995
18920,2001
4023,2002
14744,2004
1315,1994
9256,2000
901,2004
5471,1994
12337,2004
16099,2004
4133,2004
5078,2005
5458,1998
8601,1985
14644,1989
12463,1993
16993,1999
3154,2000
16975,1995
14271,2004
18516,2002
11961,1993
11395,2004
17072,1989
4457,2004
14724,2002
15258,1985
